equipment_id,timestamp,temperature,vibration,rpm,run_state
EQ-01,2026-08-04T16:46:00,63.631,1.864,1808.3,RUN
EQ-02,2026-08-04T16:46:00,68.731,2.198,1989.8,RUN
EQ-03,2026-08-04T16:46:00,62.676,1.926,1792.9,RUN
EQ-04,2026-08-04T16:46:00,56.793,1.687,1589.3,RUN
EQ-05,2026-08-04T16:46:00,75.799,2.548,2201.6,RUN
EQ-06,2026-08-04T16:46:00,66.108,1.98,1896.0,RUN
EQ-01,2026-08-04T16:47:00,62.637,2.023,1810.2,RUN
EQ-02,2026-08-04T16:47:00,68.763,2.134,1998.9,RUN
EQ-03,2026-08-04T16:47:00,63.089,2.008,1804.6,RUN
EQ-04,2026-08-04T16:47:00,56.54,1.888,1599.3,RUN
EQ-05,2026-08-04T16:47:00,75.557,2.516,2198.9,RUN
EQ-06,2026-08-04T16:47:00,65.94,2.208,1891.1,RUN
EQ-01,2026-08-04T16:48:00,63.104,1.916,1804.8,RUN
EQ-02,2026-08-04T16:48:00,68.799,2.274,1991.6,RUN
EQ-03,2026-08-04T16:48:00,62.405,2.272,1800.3,RUN
EQ-04,2026-08-04T16:48:00,56.845,1.665,1607.7,RUN
EQ-05,2026-08-04T16:48:00,74.618,2.627,2205.2,RUN
EQ-06,2026-08-04T16:48:00,66.248,2.121,1896.5,RUN
EQ-01,2026-08-04T16:49:00,63.113,1.931,1802.3,RUN
EQ-02,2026-08-04T16:49:00,69.213,2.052,2001.4,RUN
EQ-03,2026-08-04T16:49:00,62.946,1.996,1810.4,RUN
EQ-04,2026-08-04T16:49:00,57.224,1.93,1593.2,RUN
EQ-05,2026-08-04T16:49:00,75.635,2.626,2200.0,RUN
EQ-06,2026-08-04T16:49:00,66.455,2.072,1906.0,RUN
EQ-01,2026-08-04T16:50:00,63.051,2.021,1797.6,RUN
EQ-02,2026-08-04T16:50:00,68.541,2.067,2009.5,RUN
EQ-03,2026-08-04T16:50:00,63.041,1.889,1799.9,RUN
EQ-04,2026-08-04T16:50:00,57.272,1.821,1601.5,RUN
EQ-05,2026-08-04T16:50:00,75.443,2.443,2188.1,RUN
EQ-06,2026-08-04T16:50:00,65.937,1.964,1907.8,RUN
EQ-01,2026-08-04T16:51:00,63.053,2.096,1796.4,RUN
EQ-02,2026-08-04T16:51:00,68.559,2.38,1996.2,RUN
EQ-03,2026-08-04T16:51:00,63.056,1.894,1790.5,RUN
EQ-04,2026-08-04T16:51:00,57.048,1.818,1604.4,RUN
EQ-05,2026-08-04T16:51:00,75.424,2.572,2198.9,RUN
EQ-06,2026-08-04T16:51:00,66.001,2.135,1889.6,RUN
EQ-01,2026-08-04T16:52:00,63.018,1.902,1795.2,RUN
EQ-02,2026-08-04T16:52:00,68.706,2.291,2004.7,RUN
EQ-03,2026-08-04T16:52:00,62.87,1.966,1802.0,RUN
EQ-04,2026-08-04T16:52:00,57.526,1.957,1605.7,RUN
EQ-05,2026-08-04T16:52:00,75.272,2.566,2200.0,RUN
EQ-06,2026-08-04T16:52:00,65.088,2.194,1895.3,RUN
EQ-01,2026-08-04T16:53:00,63.5,1.881,1803.7,RUN
EQ-02,2026-08-04T16:53:00,68.625,2.12,1996.2,RUN
EQ-03,2026-08-04T16:53:00,63.516,2.026,1797.2,RUN
EQ-04,2026-08-04T16:53:00,57.363,1.818,1601.7,RUN
EQ-05,2026-08-04T16:53:00,75.094,2.606,2198.4,RUN
EQ-06,2026-08-04T16:53:00,65.633,2.199,1895.2,RUN
EQ-01,2026-08-04T16:54:00,63.293,2.003,1809.4,RUN
EQ-02,2026-08-04T16:54:00,69.261,2.599,1999.9,RUN
EQ-03,2026-08-04T16:54:00,62.781,1.879,1805.7,RUN
EQ-04,2026-08-04T16:54:00,56.7,1.758,1597.3,RUN
EQ-05,2026-08-04T16:54:00,74.903,2.483,2197.8,RUN
EQ-06,2026-08-04T16:54:00,65.563,2.059,1906.0,RUN
EQ-01,2026-08-04T16:55:00,62.534,2.065,1797.9,RUN
EQ-02,2026-08-04T16:55:00,69.235,2.057,1994.7,RUN
EQ-03,2026-08-04T16:55:00,63.074,2.102,1795.6,RUN
EQ-04,2026-08-04T16:55:00,56.914,1.835,1605.2,RUN
EQ-05,2026-08-04T16:55:00,75.556,2.28,2197.4,RUN
EQ-06,2026-08-04T16:55:00,65.875,2.195,1894.3,RUN
EQ-01,2026-08-04T16:56:00,63.182,2.176,1795.7,RUN
EQ-02,2026-08-04T16:56:00,68.779,2.297,2003.7,RUN
EQ-03,2026-08-04T16:56:00,62.793,1.909,1807.5,RUN
EQ-04,2026-08-04T16:56:00,56.376,1.699,1599.8,RUN
EQ-05,2026-08-04T16:56:00,75.097,2.335,2197.9,RUN
EQ-06,2026-08-04T16:56:00,65.874,1.857,1894.6,RUN
EQ-01,2026-08-04T16:57:00,63.214,1.871,1791.1,RUN
EQ-02,2026-08-04T16:57:00,68.877,2.127,2008.1,RUN
EQ-03,2026-08-04T16:57:00,62.608,2.144,1791.7,RUN
EQ-04,2026-08-04T16:57:00,57.592,1.831,1592.5,RUN
EQ-05,2026-08-04T16:57:00,75.024,2.404,2195.6,RUN
EQ-06,2026-08-04T16:57:00,65.855,2.081,1897.0,RUN
EQ-01,2026-08-04T16:58:00,63.009,1.962,1801.5,RUN
EQ-02,2026-08-04T16:58:00,68.054,2.437,2001.2,RUN
EQ-03,2026-08-04T16:58:00,62.483,2.019,1808.5,RUN
EQ-04,2026-08-04T16:58:00,56.948,1.782,1599.1,RUN
EQ-05,2026-08-04T16:58:00,76.336,2.396,2198.2,RUN
EQ-06,2026-08-04T16:58:00,66.002,2.269,1902.5,RUN
EQ-01,2026-08-04T16:59:00,63.293,2.141,1807.4,RUN
EQ-02,2026-08-04T16:59:00,68.781,2.159,2003.2,RUN
EQ-03,2026-08-04T16:59:00,62.577,1.948,1791.8,RUN
EQ-04,2026-08-04T16:59:00,57.877,1.72,1589.4,RUN
EQ-05,2026-08-04T16:59:00,75.092,2.554,2203.0,RUN
EQ-06,2026-08-04T16:59:00,66.646,2.127,1891.2,RUN
EQ-01,2026-08-04T17:00:00,62.961,2.237,1807.7,RUN
EQ-02,2026-08-04T17:00:00,69.374,2.189,2003.2,RUN
EQ-03,2026-08-04T17:00:00,63.106,1.651,1795.3,RUN
EQ-04,2026-08-04T17:00:00,56.954,2.089,1600.8,RUN
EQ-05,2026-08-04T17:00:00,75.029,2.515,2187.8,RUN
EQ-06,2026-08-04T17:00:00,66.165,1.997,1892.4,RUN
EQ-01,2026-08-04T17:01:00,62.963,1.881,1808.3,RUN
EQ-02,2026-08-04T17:01:00,68.758,2.006,1998.5,RUN
EQ-03,2026-08-04T17:01:00,63.357,1.946,1804.1,RUN
EQ-04,2026-08-04T17:01:00,57.04,1.779,1599.4,RUN
EQ-05,2026-08-04T17:01:00,75.468,2.498,2198.2,RUN
EQ-06,2026-08-04T17:01:00,66.108,1.887,1901.6,RUN
EQ-01,2026-08-04T17:02:00,62.933,1.911,1802.5,RUN
EQ-02,2026-08-04T17:02:00,68.552,2.473,2007.8,RUN
EQ-03,2026-08-04T17:02:00,63.101,1.991,1812.8,RUN
EQ-04,2026-08-04T17:02:00,57.308,1.731,1593.0,RUN
EQ-05,2026-08-04T17:02:00,75.137,2.488,2199.7,RUN
EQ-06,2026-08-04T17:02:00,65.896,2.024,1892.4,RUN
EQ-01,2026-08-04T17:03:00,62.182,2.046,1800.5,RUN
EQ-02,2026-08-04T17:03:00,69.414,2.149,1996.9,RUN
EQ-03,2026-08-04T17:03:00,62.771,1.996,1800.5,RUN
EQ-04,2026-08-04T17:03:00,57.728,1.598,1614.1,RUN
EQ-05,2026-08-04T17:03:00,75.761,2.395,2200.2,RUN
EQ-06,2026-08-04T17:03:00,65.9,2.069,1918.3,RUN
EQ-01,2026-08-04T17:04:00,62.858,1.931,1807.7,RUN
EQ-02,2026-08-04T17:04:00,68.54,2.28,1990.6,RUN
EQ-03,2026-08-04T17:04:00,62.666,2.061,1791.6,RUN
EQ-04,2026-08-04T17:04:00,57.781,1.712,1593.3,RUN
EQ-05,2026-08-04T17:04:00,75.426,2.682,2193.1,RUN
EQ-06,2026-08-04T17:04:00,66.036,2.165,1894.0,RUN
EQ-01,2026-08-04T17:05:00,62.65,1.909,1793.3,RUN
EQ-02,2026-08-04T17:05:00,69.469,2.223,1994.5,RUN
EQ-03,2026-08-04T17:05:00,62.941,1.944,1786.0,RUN
EQ-04,2026-08-04T17:05:00,57.102,1.892,1602.0,RUN
EQ-05,2026-08-04T17:05:00,75.291,2.499,2202.0,RUN
EQ-06,2026-08-04T17:05:00,65.886,2.165,1903.4,RUN
EQ-01,2026-08-04T17:06:00,62.466,2.029,1797.4,RUN
EQ-02,2026-08-04T17:06:00,69.936,2.157,2003.7,RUN
EQ-03,2026-08-04T17:06:00,62.517,2.063,1805.7,RUN
EQ-04,2026-08-04T17:06:00,57.069,1.616,1599.5,RUN
EQ-05,2026-08-04T17:06:00,75.508,2.484,2199.8,RUN
EQ-06,2026-08-04T17:06:00,66.491,2.181,1904.7,RUN
EQ-01,2026-08-04T17:07:00,63.381,2.186,1810.3,RUN
EQ-02,2026-08-04T17:07:00,68.885,1.956,1997.7,RUN
EQ-03,2026-08-04T17:07:00,63.189,1.882,1809.9,RUN
EQ-04,2026-08-04T17:07:00,56.888,1.663,1596.6,RUN
EQ-05,2026-08-04T17:07:00,75.376,2.461,2196.5,RUN
EQ-06,2026-08-04T17:07:00,65.588,2.138,1899.0,RUN
EQ-01,2026-08-04T17:08:00,63.053,1.843,1793.6,RUN
EQ-02,2026-08-04T17:08:00,69.356,2.195,2000.6,RUN
EQ-03,2026-08-04T17:08:00,63.006,2.112,1806.6,RUN
EQ-04,2026-08-04T17:08:00,57.747,1.918,1597.8,RUN
EQ-05,2026-08-04T17:08:00,74.96,2.31,2195.2,RUN
EQ-06,2026-08-04T17:08:00,66.12,2.172,1895.4,RUN
EQ-01,2026-08-04T17:09:00,62.864,2.18,1799.8,RUN
EQ-02,2026-08-04T17:09:00,68.335,2.19,1998.6,RUN
EQ-03,2026-08-04T17:09:00,62.536,2.113,1801.0,RUN
EQ-04,2026-08-04T17:09:00,57.328,1.757,1595.6,RUN
EQ-05,2026-08-04T17:09:00,75.352,2.612,2202.1,RUN
EQ-06,2026-08-04T17:09:00,65.622,2.239,1906.0,RUN
EQ-01,2026-08-04T17:10:00,62.675,1.931,1803.8,RUN
EQ-02,2026-08-04T17:10:00,68.317,2.261,2001.1,RUN
EQ-03,2026-08-04T17:10:00,63.394,2.032,1795.4,RUN
EQ-04,2026-08-04T17:10:00,56.873,1.744,1602.2,RUN
EQ-05,2026-08-04T17:10:00,74.807,2.549,2190.7,RUN
EQ-06,2026-08-04T17:10:00,66.012,2.172,1904.6,RUN
EQ-01,2026-08-04T17:11:00,62.974,2.041,1800.5,RUN
EQ-02,2026-08-04T17:11:00,68.635,2.48,2006.6,RUN
EQ-03,2026-08-04T17:11:00,62.448,2.085,1803.1,RUN
EQ-04,2026-08-04T17:11:00,57.417,1.81,1609.3,RUN
EQ-05,2026-08-04T17:11:00,74.784,2.719,2201.9,RUN
EQ-06,2026-08-04T17:11:00,66.049,2.141,1901.9,RUN
EQ-01,2026-08-04T17:12:00,63.215,2.191,1806.9,RUN
EQ-02,2026-08-04T17:12:00,69.199,2.3,2009.2,RUN
EQ-03,2026-08-04T17:12:00,62.886,1.957,1802.1,RUN
EQ-04,2026-08-04T17:12:00,57.32,1.944,1611.1,RUN
EQ-05,2026-08-04T17:12:00,75.001,2.557,2201.9,RUN
EQ-06,2026-08-04T17:12:00,66.01,2.11,1898.8,RUN
EQ-01,2026-08-04T17:13:00,62.576,2.039,1809.2,RUN
EQ-02,2026-08-04T17:13:00,68.91,2.326,1994.2,RUN
EQ-03,2026-08-04T17:13:00,63.157,1.972,1811.9,RUN
EQ-04,2026-08-04T17:13:00,56.842,1.687,1603.8,RUN
EQ-05,2026-08-04T17:13:00,75.128,2.558,2189.6,RUN
EQ-06,2026-08-04T17:13:00,65.791,2.139,1904.9,RUN
EQ-01,2026-08-04T17:14:00,62.861,1.964,1802.9,RUN
EQ-02,2026-08-04T17:14:00,68.842,2.186,2005.6,RUN
EQ-03,2026-08-04T17:14:00,63.12,1.965,1803.1,RUN
EQ-04,2026-08-04T17:14:00,56.897,2.036,1595.7,RUN
EQ-05,2026-08-04T17:14:00,75.244,2.406,2200.3,RUN
EQ-06,2026-08-04T17:14:00,65.432,2.105,1900.4,RUN
EQ-01,2026-08-04T17:15:00,63.164,2.086,1808.3,RUN
EQ-02,2026-08-04T17:15:00,68.453,2.065,2001.2,RUN
EQ-03,2026-08-04T17:15:00,62.642,2.149,1805.3,RUN
EQ-04,2026-08-04T17:15:00,56.668,1.811,1602.7,RUN
EQ-05,2026-08-04T17:15:00,74.233,2.508,2193.3,RUN
EQ-06,2026-08-04T17:15:00,65.731,2.072,1907.8,RUN
EQ-01,2026-08-04T17:16:00,62.18,1.979,1794.4,RUN
EQ-02,2026-08-04T17:16:00,68.857,2.189,1992.7,RUN
EQ-03,2026-08-04T17:16:00,62.714,2.017,1799.3,RUN
EQ-04,2026-08-04T17:16:00,57.478,1.795,1600.8,RUN
EQ-05,2026-08-04T17:16:00,75.05,2.541,2210.5,RUN
EQ-06,2026-08-04T17:16:00,66.017,2.457,1910.2,RUN
EQ-01,2026-08-04T17:17:00,62.835,2.063,1799.1,RUN
EQ-02,2026-08-04T17:17:00,68.674,2.135,2003.0,RUN
EQ-03,2026-08-04T17:17:00,62.521,1.902,1794.1,RUN
EQ-04,2026-08-04T17:17:00,56.883,1.877,1602.4,RUN
EQ-05,2026-08-04T17:17:00,74.659,2.237,2192.6,RUN
EQ-06,2026-08-04T17:17:00,65.085,2.026,1908.3,RUN
EQ-01,2026-08-04T17:18:00,62.703,1.975,1814.4,RUN
EQ-02,2026-08-04T17:18:00,68.574,2.217,2011.1,RUN
EQ-03,2026-08-04T17:18:00,62.93,1.986,1799.8,RUN
EQ-04,2026-08-04T17:18:00,56.645,1.541,1591.8,RUN
EQ-05,2026-08-04T17:18:00,75.402,2.688,2208.9,RUN
EQ-06,2026-08-04T17:18:00,65.976,2.084,1899.0,RUN
EQ-01,2026-08-04T17:19:00,62.804,2.103,1811.7,RUN
EQ-02,2026-08-04T17:19:00,68.542,2.164,1995.6,RUN
EQ-03,2026-08-04T17:19:00,63.138,1.936,1785.5,RUN
EQ-04,2026-08-04T17:19:00,57.583,1.835,1590.1,RUN
EQ-05,2026-08-04T17:19:00,75.031,2.529,2198.4,RUN
EQ-06,2026-08-04T17:19:00,65.753,2.0,1910.2,RUN
EQ-01,2026-08-04T17:20:00,62.673,1.833,1792.3,RUN
EQ-02,2026-08-04T17:20:00,68.959,2.022,1998.6,RUN
EQ-03,2026-08-04T17:20:00,62.18,2.015,1799.9,RUN
EQ-04,2026-08-04T17:20:00,57.177,1.823,1607.4,RUN
EQ-05,2026-08-04T17:20:00,75.108,2.615,2201.8,RUN
EQ-06,2026-08-04T17:20:00,65.402,2.37,1905.0,RUN
EQ-01,2026-08-04T17:21:00,62.894,1.878,1799.9,RUN
EQ-02,2026-08-04T17:21:00,68.638,2.375,1990.4,RUN
EQ-03,2026-08-04T17:21:00,63.04,1.974,1801.9,RUN
EQ-04,2026-08-04T17:21:00,56.308,2.019,1599.4,RUN
EQ-05,2026-08-04T17:21:00,74.812,2.604,2201.8,RUN
EQ-06,2026-08-04T17:21:00,65.895,2.158,1895.6,RUN
EQ-01,2026-08-04T17:22:00,63.516,1.831,1800.8,RUN
EQ-02,2026-08-04T17:22:00,68.885,2.206,1999.3,RUN
EQ-03,2026-08-04T17:22:00,62.671,1.831,1796.6,RUN
EQ-04,2026-08-04T17:22:00,57.308,2.076,1597.7,RUN
EQ-05,2026-08-04T17:22:00,75.388,2.353,2190.5,RUN
EQ-06,2026-08-04T17:22:00,66.384,2.26,1894.4,RUN
EQ-01,2026-08-04T17:23:00,62.727,1.993,1802.5,RUN
EQ-02,2026-08-04T17:23:00,68.265,2.183,2001.0,RUN
EQ-03,2026-08-04T17:23:00,62.808,1.865,1802.1,RUN
EQ-04,2026-08-04T17:23:00,56.375,1.822,1601.2,RUN
EQ-05,2026-08-04T17:23:00,74.672,2.379,2196.6,RUN
EQ-06,2026-08-04T17:23:00,66.234,2.361,1902.2,RUN
EQ-01,2026-08-04T17:24:00,62.94,1.816,1807.6,RUN
EQ-02,2026-08-04T17:24:00,69.058,2.09,2011.8,RUN
EQ-03,2026-08-04T17:24:00,62.465,1.949,1806.4,RUN
EQ-04,2026-08-04T17:24:00,56.767,1.815,1591.2,RUN
EQ-05,2026-08-04T17:24:00,75.065,2.452,2197.4,RUN
EQ-06,2026-08-04T17:24:00,65.534,2.169,1905.3,RUN
EQ-01,2026-08-04T17:25:00,63.534,1.917,1811.0,RUN
EQ-02,2026-08-04T17:25:00,68.964,2.166,1994.4,RUN
EQ-03,2026-08-04T17:25:00,62.619,2.159,1800.8,RUN
EQ-04,2026-08-04T17:25:00,57.207,1.78,1609.3,RUN
EQ-05,2026-08-04T17:25:00,74.985,2.432,2190.4,RUN
EQ-06,2026-08-04T17:25:00,66.581,2.203,1891.6,RUN
EQ-01,2026-08-04T17:26:00,62.64,1.867,1800.2,RUN
EQ-02,2026-08-04T17:26:00,68.796,2.119,2005.8,RUN
EQ-03,2026-08-04T17:26:00,63.53,1.774,1799.4,RUN
EQ-04,2026-08-04T17:26:00,57.194,1.796,1592.4,RUN
EQ-05,2026-08-04T17:26:00,75.77,2.507,2198.6,RUN
EQ-06,2026-08-04T17:26:00,66.029,2.282,1914.4,RUN
EQ-01,2026-08-04T17:27:00,63.465,2.178,1806.7,RUN
EQ-02,2026-08-04T17:27:00,68.931,2.08,2001.8,RUN
EQ-03,2026-08-04T17:27:00,62.712,2.042,1797.6,RUN
EQ-04,2026-08-04T17:27:00,56.776,1.754,1590.1,RUN
EQ-05,2026-08-04T17:27:00,74.498,2.588,2200.2,RUN
EQ-06,2026-08-04T17:27:00,66.112,2.075,1893.3,RUN
EQ-01,2026-08-04T17:28:00,62.83,1.881,1803.9,RUN
EQ-02,2026-08-04T17:28:00,69.199,2.242,2013.4,RUN
EQ-03,2026-08-04T17:28:00,62.824,2.187,1798.4,RUN
EQ-04,2026-08-04T17:28:00,56.577,1.921,1607.7,RUN
EQ-05,2026-08-04T17:28:00,75.712,2.268,2192.3,RUN
EQ-06,2026-08-04T17:28:00,65.849,2.068,1898.9,RUN
EQ-01,2026-08-04T17:29:00,63.449,1.846,1799.9,RUN
EQ-02,2026-08-04T17:29:00,68.362,2.167,2001.1,RUN
EQ-03,2026-08-04T17:29:00,62.505,2.116,1811.8,RUN
EQ-04,2026-08-04T17:29:00,57.669,1.966,1616.9,RUN
EQ-05,2026-08-04T17:29:00,75.048,2.433,2208.2,RUN
EQ-06,2026-08-04T17:29:00,65.71,2.141,1897.8,RUN
EQ-01,2026-08-04T17:30:00,63.085,2.03,1789.8,RUN
EQ-02,2026-08-04T17:30:00,68.89,2.313,1999.7,RUN
EQ-03,2026-08-04T17:30:00,63.726,1.997,1795.2,RUN
EQ-04,2026-08-04T17:30:00,57.56,1.948,1593.4,RUN
EQ-05,2026-08-04T17:30:00,75.078,2.583,2194.8,RUN
EQ-06,2026-08-04T17:30:00,65.249,2.076,1897.6,RUN
EQ-01,2026-08-04T17:31:00,62.927,2.202,1806.1,RUN
EQ-02,2026-08-04T17:31:00,68.407,2.18,2005.1,RUN
EQ-03,2026-08-04T17:31:00,62.983,1.973,1796.2,RUN
EQ-04,2026-08-04T17:31:00,56.932,1.957,1602.6,RUN
EQ-05,2026-08-04T17:31:00,75.588,2.277,2191.6,RUN
EQ-06,2026-08-04T17:31:00,66.365,2.036,1902.1,RUN
EQ-01,2026-08-04T17:32:00,62.794,1.986,1803.6,RUN
EQ-02,2026-08-04T17:32:00,68.892,2.237,2002.9,RUN
EQ-03,2026-08-04T17:32:00,62.81,2.077,1805.7,RUN
EQ-04,2026-08-04T17:32:00,57.012,1.86,1618.4,RUN
EQ-05,2026-08-04T17:32:00,75.472,2.542,2206.2,RUN
EQ-06,2026-08-04T17:32:00,65.948,2.084,1898.4,RUN
EQ-01,2026-08-04T17:33:00,62.596,1.995,1802.3,RUN
EQ-02,2026-08-04T17:33:00,68.768,2.233,2005.6,RUN
EQ-03,2026-08-04T17:33:00,63.137,2.181,1795.4,RUN
EQ-04,2026-08-04T17:33:00,56.771,1.893,1589.8,RUN
EQ-05,2026-08-04T17:33:00,75.223,2.599,2193.3,RUN
EQ-06,2026-08-04T17:33:00,65.737,2.157,1905.2,RUN
EQ-01,2026-08-04T17:34:00,62.838,2.155,1794.1,RUN
EQ-02,2026-08-04T17:34:00,68.847,2.269,2003.4,RUN
EQ-03,2026-08-04T17:34:00,62.936,2.086,1805.3,RUN
EQ-04,2026-08-04T17:34:00,56.921,1.887,1600.7,RUN
EQ-05,2026-08-04T17:34:00,75.349,2.351,2195.4,RUN
EQ-06,2026-08-04T17:34:00,66.207,2.137,1897.0,RUN
EQ-01,2026-08-04T17:35:00,63.123,2.105,1811.8,RUN
EQ-02,2026-08-04T17:35:00,69.15,2.122,1991.1,RUN
EQ-03,2026-08-04T17:35:00,62.749,2.022,1794.4,RUN
EQ-04,2026-08-04T17:35:00,57.021,1.623,1606.3,RUN
EQ-05,2026-08-04T17:35:00,74.529,2.506,2205.4,RUN
EQ-06,2026-08-04T17:35:00,65.887,2.014,1902.8,RUN
EQ-01,2026-08-04T17:36:00,62.802,2.051,1800.9,RUN
EQ-02,2026-08-04T17:36:00,69.137,2.331,2003.1,RUN
EQ-03,2026-08-04T17:36:00,62.761,2.145,1799.9,RUN
EQ-04,2026-08-04T17:36:00,57.283,1.768,1596.8,RUN
EQ-05,2026-08-04T17:36:00,74.754,2.554,2195.7,RUN
EQ-06,2026-08-04T17:36:00,65.362,2.057,1899.5,RUN
EQ-01,2026-08-04T17:37:00,62.693,1.93,1793.2,RUN
EQ-02,2026-08-04T17:37:00,69.228,2.081,2003.0,RUN
EQ-03,2026-08-04T17:37:00,62.265,2.021,1805.6,RUN
EQ-04,2026-08-04T17:37:00,56.423,1.731,1607.9,RUN
EQ-05,2026-08-04T17:37:00,75.329,2.527,2206.3,RUN
EQ-06,2026-08-04T17:37:00,65.798,2.066,1900.2,RUN
EQ-01,2026-08-04T17:38:00,62.713,2.055,1792.2,RUN
EQ-02,2026-08-04T17:38:00,68.706,2.228,1995.6,RUN
EQ-03,2026-08-04T17:38:00,62.673,2.011,1792.6,RUN
EQ-04,2026-08-04T17:38:00,57.152,1.787,1603.7,RUN
EQ-05,2026-08-04T17:38:00,74.775,2.56,2199.9,RUN
EQ-06,2026-08-04T17:38:00,65.625,1.955,1903.5,RUN
EQ-01,2026-08-04T17:39:00,63.145,1.837,1804.1,RUN
EQ-02,2026-08-04T17:39:00,69.088,2.078,2001.7,RUN
EQ-03,2026-08-04T17:39:00,62.621,2.076,1804.4,RUN
EQ-04,2026-08-04T17:39:00,57.55,1.782,1593.5,RUN
EQ-05,2026-08-04T17:39:00,75.152,2.515,2196.1,RUN
EQ-06,2026-08-04T17:39:00,65.64,2.122,1896.3,RUN
EQ-01,2026-08-04T17:40:00,63.224,1.925,1804.2,RUN
EQ-02,2026-08-04T17:40:00,69.017,2.208,1989.0,RUN
EQ-03,2026-08-04T17:40:00,62.908,1.923,1805.4,RUN
EQ-04,2026-08-04T17:40:00,56.88,1.875,1592.3,RUN
EQ-05,2026-08-04T17:40:00,75.0,2.506,2202.2,RUN
EQ-06,2026-08-04T17:40:00,66.326,2.006,1897.2,RUN
EQ-01,2026-08-04T17:41:00,62.559,2.172,1797.2,RUN
EQ-02,2026-08-04T17:41:00,68.707,2.33,2001.5,RUN
EQ-03,2026-08-04T17:41:00,62.718,2.359,1798.4,RUN
EQ-04,2026-08-04T17:41:00,56.65,1.748,1596.1,RUN
EQ-05,2026-08-04T17:41:00,74.669,2.502,2195.9,RUN
EQ-06,2026-08-04T17:41:00,65.972,2.304,1906.9,RUN
EQ-01,2026-08-04T17:42:00,62.556,2.156,1802.8,RUN
EQ-02,2026-08-04T17:42:00,68.875,2.289,2004.1,RUN
EQ-03,2026-08-04T17:42:00,63.03,2.019,1807.7,RUN
EQ-04,2026-08-04T17:42:00,57.38,1.525,1597.2,RUN
EQ-05,2026-08-04T17:42:00,75.501,2.593,2206.8,RUN
EQ-06,2026-08-04T17:42:00,66.056,2.137,1899.0,RUN
EQ-01,2026-08-04T17:43:00,62.92,2.052,1804.0,RUN
EQ-02,2026-08-04T17:43:00,68.785,2.35,2005.8,RUN
EQ-03,2026-08-04T17:43:00,62.822,1.978,1799.0,RUN
EQ-04,2026-08-04T17:43:00,56.607,1.839,1600.3,RUN
EQ-05,2026-08-04T17:43:00,75.383,2.402,2199.8,RUN
EQ-06,2026-08-04T17:43:00,66.21,2.149,1897.8,RUN
EQ-01,2026-08-04T17:44:00,63.319,1.768,1800.8,RUN
EQ-02,2026-08-04T17:44:00,69.316,2.186,2004.2,RUN
EQ-03,2026-08-04T17:44:00,62.489,2.101,1799.4,RUN
EQ-04,2026-08-04T17:44:00,56.528,1.769,1611.6,RUN
EQ-05,2026-08-04T17:44:00,75.073,2.561,2203.9,RUN
EQ-06,2026-08-04T17:44:00,66.03,2.191,1902.4,RUN
EQ-01,2026-08-04T17:45:00,63.182,1.855,1795.8,RUN
EQ-02,2026-08-04T17:45:00,69.109,2.332,1994.7,RUN
EQ-03,2026-08-04T17:45:00,63.302,2.132,1804.3,RUN
EQ-04,2026-08-04T17:45:00,56.342,1.857,1596.8,RUN
EQ-05,2026-08-04T17:45:00,75.7,2.316,2191.2,RUN
EQ-06,2026-08-04T17:45:00,66.025,1.986,1899.4,RUN
EQ-01,2026-08-04T17:46:00,62.34,1.918,1805.8,RUN
EQ-02,2026-08-04T17:46:00,68.705,2.14,1991.2,RUN
EQ-03,2026-08-04T17:46:00,62.643,1.918,1807.4,RUN
EQ-04,2026-08-04T17:46:00,57.158,1.659,1600.7,RUN
EQ-05,2026-08-04T17:46:00,74.594,2.304,2195.2,RUN
EQ-06,2026-08-04T17:46:00,65.993,2.14,1897.0,RUN
EQ-01,2026-08-04T17:47:00,62.683,1.979,1805.0,RUN
EQ-02,2026-08-04T17:47:00,68.677,2.168,2005.6,RUN
EQ-03,2026-08-04T17:47:00,62.969,1.795,1783.0,RUN
EQ-04,2026-08-04T17:47:00,56.536,1.854,1610.8,RUN
EQ-05,2026-08-04T17:47:00,74.808,2.163,2191.4,RUN
EQ-06,2026-08-04T17:47:00,65.83,2.066,1900.7,RUN
EQ-01,2026-08-04T17:48:00,62.447,1.85,1803.4,RUN
EQ-02,2026-08-04T17:48:00,69.152,2.238,2002.4,RUN
EQ-03,2026-08-04T17:48:00,62.313,1.96,1787.5,RUN
EQ-04,2026-08-04T17:48:00,56.382,1.698,1605.9,RUN
EQ-05,2026-08-04T17:48:00,74.853,2.403,2208.3,RUN
EQ-06,2026-08-04T17:48:00,65.83,2.159,1907.1,RUN
EQ-01,2026-08-04T17:49:00,62.676,1.97,1795.0,RUN
EQ-02,2026-08-04T17:49:00,69.282,2.325,2003.0,RUN
EQ-03,2026-08-04T17:49:00,63.039,2.034,1792.3,RUN
EQ-04,2026-08-04T17:49:00,57.022,1.6,1600.3,RUN
EQ-05,2026-08-04T17:49:00,75.008,2.359,2197.8,RUN
EQ-06,2026-08-04T17:49:00,65.518,2.092,1896.9,RUN
EQ-01,2026-08-04T17:50:00,63.328,2.212,1792.0,RUN
EQ-02,2026-08-04T17:50:00,68.921,2.157,2010.1,RUN
EQ-03,2026-08-04T17:50:00,62.194,1.911,1803.7,RUN
EQ-04,2026-08-04T17:50:00,56.592,1.759,1598.5,RUN
